TIME,POINT1,POINT2,POINT3
24.340000,661.905728,661.905728,661.905728
24.360000,661.681881,661.681881,661.681881
24.380000,661.457952,661.457952,661.457952
24.400000,661.233951,661.233951,661.233951
24.420000,661.009886,661.009886,661.009886
24.440000,660.785769,660.785769,660.785769
24.460000,660.561609,660.561609,660.561609
24.480000,660.337414,660.337414,660.337414
24.500000,660.113195,660.113195,660.113195
24.520000,659.888959,659.888959,659.888959
24.540000,659.664716,659.664716,659.664716
24.560000,659.440474,659.440474,659.440474
24.580000,659.216243,659.216243,659.216243
24.600000,658.992029,658.992029,658.992029
24.620000,658.767842,658.767842,658.767842
24.640000,658.543689,658.543689,658.543689
24.660000,658.319578,658.319578,658.319578
24.680000,658.095516,658.095516,658.095516
24.700000,657.871512,657.871512,657.871512
24.720000,657.647573,657.647573,657.647573
24.740000,657.423705,657.423705,657.423705
24.760000,657.199916,657.199916,657.199916
24.780000,656.976213,656.976213,656.976213
24.800000,656.752602,656.752602,656.752602
24.820000,656.529090,656.529090,656.529090
24.840000,656.305684,656.305684,656.305684
24.860000,656.082390,656.082390,656.082390
